DOWLKNUM,UTMX,UTMY,LON,LAT,EWMSTATUS,EWMSTATUS_corrRelFrq,max_depth,size_acres,avg_ph,avg_secchi,avg_conductance,avg_phosphorus,avg_chlorophylla,a440.cdom,allstreams_density_mperha,roaddensity_density_mperha,mean.gdd_wtr_10c,ACCESS.avg.ann.gdd,MIROC5.avg.ann.gdd,IPSL.avg.ann.gdd,GFDL.avg.ann.gdd,MRI.avg.ann.gdd
86005100,432228.4967,5007507.297,-93.86315402,45.21779337,1,1,6.096,174.5653331,7.935,2.091133333,401.85,0.08,80.55,1.0120869,4.0648,40.236,1854.567241,1982.319314,2005.686807,1980.635918,1993.854184,1872.301802
86006300,437826.6272,5001839.143,-93.79115482,45.16729224,U,0,2.7432,162.0561824,8.547777778,0.921875,225.6444444,0.151,102.8,1.0482726,0.2609,35.1403,1843.958782,2012.727146,2046.326339,2011.93825,2015.97729,1904.251904
86008600,430378.3985,4987987.722,-93.88399628,45.0419241,U,0,3.048,434.6534062,8.235,0.446117647,442.5,0.12325,164.9133333,3.64827505,2.9581,35.2761,1856.835539,2089.23333,2115.418727,2077.634946,2094.206971,1975.249743
86009000,429774.1546,5001449.496,-93.89355574,45.16302946,1,1,10.3632,1551.902439,8.450740741,1.005963889,390.5645161,0.100615385,83.2,0.24534885,4.6664,90.8301,1835.791032,2029.013622,2053.352446,2026.394805,2041.401021,1921.423888
86010600,421553.9449,4991319.828,-93.99654655,45.07099247,1,1,3.048,338.0080119,8.768888889,1.033155963,464.4,0.407272727,87.71818182,1.6991959,9.9555,38.4901,1809.522193,2007.080372,2032.406783,1993.57329,2001.906495,1880.606295
86010700,428253.6801,4999328.292,-93.91259509,45.14378448,1,1,7.6,171.0559559,7.997777778,1.678093333,470.6222222,0.212,69.66666667,0.98631625,4.1099,31.6255,1734.848037,1882.150941,1910.532663,1877.829272,1889.228178,1766.745686
86011400,423537.2926,4991665.498,-93.97140729,45.07432074,1,1,21.336,493.9943678,8.231578947,2.29630339,383.1176471,0.0875,17.2295,1.0480502,1.5324,86.2246,1781.935518,1905.853805,1932.454962,1906.147917,1913.931888,1799.381699
86012000,421757.783,5006583.341,-93.99634741,45.20839193,1,1,24.384,316.5155857,7.819473684,1.74554,461.0571429,0.113529412,27.52307692,2.00852235,8.6124,39.647,1748.883936,1889.470395,1914.999967,1887.573714,1896.653487,1776.634396
86018400,417040.1266,4989350.763,-94.05355322,45.05275558,1,1,6.096,162.2990652,8.83,0.824904706,541.3789474,0.2105,57.6375,0.68813455,3.0478,34.5867,1904.85326,2055.090294,2078.928804,2046.327358,2064.021839,1936.317643
86018800,418843.3074,4985726.651,-94.03007195,45.02034602,1,1,3.9624,188.5730669,8.454,1.250472727,390.34,0.16075,68.3,2.0127993,4.8738,33.8989,1864.13491,2043.854571,2066.748719,2036.355425,2044.879611,1927.188992
86019900,415820.5497,4991539.516,-94.06940585,45.072311,1,1,10.668,745.0012495,8.417,1.615491654,343.2,0.0972,42.75,0.6795688,3.5763,80.1355,1851.232227,2006.609625,2026.719573,2001.665346,2011.793371,1893.315337
86020800,415596.1099,5009133.617,-94.07523023,45.23063301,U,0,3.048,292.8713355,8.35,1.095,364.5,0.3963,107.4,1.9914966,6.6901,18.8666,1826.097511,1980.960591,2013.563429,1978.027883,1984.945919,1866.340502
86021700,412825.3431,5004158.195,-94.1096497,45.18551695,1,1,10.0584,361.6697853,8.297777778,1.935138137,336.8888889,0.05635,34.14210526,1.9671305,3.5492,34.4344,1839.281789,1964.044096,1987.183494,1961.761074,1971.256423,1853.492958
86022300,419446.5461,5017682.85,-94.02757477,45.30802778,1,1,9.144,139.2849893,8.396842105,1.631305691,365.4272727,0.144692308,32.74363636,1.3343616,0,46.5788,1867.759214,1928.836854,1955.009554,1932.358128,1944.954911,1823.801389
86022700,416475.8313,5013416.87,-94.0647454,45.26928713,1,1,30.48,790.3073729,8.603333333,2.371124731,465.7916667,0.049285714,13.814,1.42553435,4.4256,36.6185,1797.452291,1917.076544,1933.065593,1917.707749,1928.931919,1808.1888
86022900,419483.8395,5013854.564,-94.02647737,45.27357741,1,1,9.1,279.7454071,7.426666667,1.268472394,275.5,0.301681818,70.855,1.7931652,4.2651,30.9686,1869.224743,2008.827703,2034.99244,2003.325466,2017.815319,1896.279917
86023000,419456.5978,5012804.493,-94.02665421,45.26412359,1,1,9.1,151.3538599,8.285,1.542212912,263.3333333,0.13392,50.42631579,0.45119465,4.2651,30.9686,1869.224743,2008.827703,2034.99244,2003.325466,2017.815319,1896.279917
86023300,418531.5413,5018734.562,-94.03941808,45.31738753,1,1,20.4216,1014.20948,8.19875,3.137513311,314.6666667,0.0277,5.81,1.001105,0.8582,43.3619,1737.324427,1788.74407,1810.261514,1788.685727,1796.034697,1681.539511
86025000,411303.6736,4992031.741,-94.12686395,45.07618938,U,0,1.5,243.5191774,8.883333333,0.3,254.2,0.1418,184.925,2.8554189,2.4617,18.9936,1940.459223,2104.605863,2137.746409,2092.246973,2103.200322,1992.67995
86027100,403149.945,5008791.761,-94.23368218,45.22595393,U,0,12.192,87.07131718,7.81,4.09202,416.0769231,0.087428571,2.525555556,2.2136027,4.7534,34.732,1678.16552,1724.909393,1748.601333,1716.184661,1725.293076,1608.17704
86028100,406219.0131,5018936.764,-94.19651403,45.31766978,1,1,13.4112,137.1525953,8.93375,1.71440995,466.6666667,0.42988,39.03888889,2.2034476,4.9357,38.0776,1833.864423,1864.543065,1889.530339,1865.00056,1872.017401,1754.372463
86028200,401877.7758,5017725.164,-94.25164908,45.30617265,U,0,13.1,192.6990264,7.6878125,1.406699187,638.8842105,0.403952381,49.75294118,2.4484132,9.3044,42.1856,1882.816685,1922.943081,1950.982337,1925.094105,1935.179649,1817.750784
87001600,303108.0041,4939148.777,-95.48002721,44.57875309,U,0,1.524,381.5394581,8.705,0.359833333,917.3333333,0.418166667,166.25,1.45801055,4.7217,31.0918,2041.666074,2112.281063,2121.823932,2075.826361,2110.304952,1971.307749
